416	7.8125
71	31.25
74	31.25
446	7.8125
400	7.8125
363	9.799999999999999
494	6.328125
71	31.25
102	24.80625
73	31.25
407	8.401666666666666
560	5
70	40
67	31.25
213	7.8125
72	31.25
220	7.8125
216	7.8125
71	31.25
214	7.8125
423	6.328125
440	6.328125
211	7.8125
218	7.8125
443	6.328125
68	31.25
218	7.8125
211	7.8125
433	6.328125
214	7.8125
73	31.25
72	31.25
439	6.328125
215	7.8125
346	9.799999999999999
456	6.614999999999999
454	5
52	62.5
70	40
99	24.80625
215	7.8125
455	6.328125
68	40
69	31.25
210	7.8125
344	10
214	7.8125
211	7.8125
214	7.8125
455	7.8125
208	7.8125
71	40
73	31.25
71	40
220	7.8125
212	7.8125
212	7.8125
93	25.3125
96	25.3125
214	7.8125
349	9.799999999999999
446	6.328125
70	31.25
436	6.328125
384	8.401666666666666
214	7.8125
452	7.8125
440	6.328125
222	7.8125
66	31.25
214	7.8125
71	31.25
416	6.328125
219	7.8125
201	7.8125
457	7.8125
210	7.8125
210	7.8125
451	6.328125
361	4.166666666666667
208	7.8125
213	7.8125
69	31.25
450	6.614999999999999
67	31.25
216	7.8125
73	31.25
450	7.8125
71	40
454	6.614999999999999
361	4.166666666666667
73	31.25
72	31.25
441	7.8125
66	31.25
64	31.25
73	31.25
74	31.25
66	40
360	4.166666666666667
425	6.328125
73	31.25
422	6.328125
564	5
216	7.8125
215	7.8125
208	7.8125
70	40
71	31.25
214	7.8125
218	7.8125
407	6.328125
68	31.25
206	7.8125
75	40
216	7.8125
69	31.25
70	31.25
429	6.328125
214	7.8125
72	31.25
67	31.25
211	7.8125
448	6.614999999999999
20	202.5
427	6.328125
72	31.25
446	7.8125
73	40
430	6.328125
71	40
70	31.25
70	31.25
214	7.8125
208	7.8125
98	24.80625
457	7.8125
98	24.80625
457	6.614999999999999
210	7.8125
69	31.25
426	7.8125
399	7.8125
340	10
69	40
70	40
70	40
69	40
74	40
432	7.8125
208	7.8125
223	7.8125
214	7.8125
99	25.3125
207	7.8125
216	7.8125
216	7.8125
68	31.25
340	10
218	7.8125
214	7.8125
220	7.8125
97	25.3125
70	31.25
212	7.8125
71	31.25
49	62.5
95	25.3125
367	10
74	31.25
75	31.25
214	7.8125
218	7.8125
432	6.328125
71	31.25
210	7.8125
67	31.25
425	8.401666666666666
392	10
215	7.8125
55	62.5
97	25.3125
431	6.328125
451	7.8125
70	31.25
225	7.8125
442	6.328125
69	40
209	7.8125
74	40
73	40
217	7.8125
70	31.25
217	7.8125
72	40
214	7.8125
340	9.799999999999999
67	31.25
71	31.25
429	6.328125
566	5
215	7.8125
425	7.8125
431	6.328125
75	31.25
444	6.328125
74	40
68	40
434	6.328125
76	40
76	31.25
209	7.8125
71	31.25
73	31.25
210	7.8125
66	31.25
75	40
458	6.614999999999999
68	31.25
206	7.8125
399	7.8125
215	7.8125
215	7.8125
440	8.401666666666666
211	7.8125
445	6.328125
212	7.8125
69	31.25
67	40
63	40
69	31.25
213	7.8125
347	9.799999999999999
452	7.8125
214	7.8125
